,EpochLoss
0,2.4532333394376242
1,0.9970247491103846
2,0.7908931003838051
3,0.7453552324597429
4,0.7235260315057708
5,0.7118448280706638
6,0.704647735124681
7,0.6970681279170804
8,0.6965018757959691
9,0.6919289631087605
10,0.6872912718028557
11,0.6853655242338413
12,0.6777018185068922
13,0.6691988713857604
14,0.6614417055758034
15,0.6493883460033231
16,0.6257915962033156
17,0.5982558167562252
18,0.5762131730230843
19,0.561145461550573
20,0.5500765130287264
21,0.5476413917977635
22,0.5355482424904661
23,0.5287626872702342
24,0.5270279704070673
25,0.5175321018550454
26,0.5204179988401693
27,0.5219675673217308
28,0.5105182553936796
29,0.5069787891172781
30,0.499174111136576
31,0.5035819298610454
32,0.5018069188042384
33,0.5054971771996196
34,0.4930091296754232
35,0.49954742411287817
36,0.4923422750903339
37,0.4884427927616166
38,0.49386670058820303
39,0.4898317583450457
40,0.4956752054575013
41,0.4900480228953245
42,0.4968510840724154
43,0.48557983338832855
44,0.49671687076731424
45,0.4899490392062722
46,0.48651441059461453
47,0.4829541924523144
48,0.48438127048131896
49,0.4880525520661982
50,0.48465922002385303
51,0.4827066936144015
52,0.48732643229205436
53,0.48364813116992394
54,0.48828675797799737
55,0.48568456601805804
56,0.49091621942636443
57,0.4915440962082002
58,0.4740204255028469
59,0.4799034733597825
60,0.48345881809548635
61,0.48198088276677015
62,0.4738069838140069
63,0.4767740408821804
64,0.48598529870917156
65,0.48092088321360144
66,0.4888788163661957
67,0.4762939229244139
68,0.48316457068047874
69,0.4804904340970807
70,0.47729128780888347
71,0.47277697521012
72,0.47800943691556047
73,0.4733914075101294
74,0.4787518545621779
75,0.4744916256608033
76,0.47056978105044944
77,0.4740352212655835
78,0.48227559030056
79,0.47669843929569894
80,0.47735392211413963
81,0.4758150911912685
82,0.4685009034668527
83,0.48183190931634207
84,0.4708056856946247
85,0.4793385881476286
86,0.4759477882123575
87,0.48003821729159935
88,0.48209987253677555
89,0.47761594449601524
90,0.47770125146319226
91,0.4758095708562107
92,0.4799511029226024
93,0.4723037081520732
94,0.4721354718615369
95,0.47267526497201223
96,0.4767750712429605
97,0.4815219368149595
98,0.4678443241410139
99,0.47473051780607645
