,EpochLoss
0,2.1228926181793213
1,1.4081292748451233
2,1.0207558870315552
3,0.8289107978343964
4,0.7301500141620636
5,0.6576024889945984
6,0.5576808154582977
7,0.4147094637155533
8,0.276135690510273
9,0.21700432151556015
10,0.22538858652114868
11,0.24434293806552887
12,0.22793229669332504
13,0.1996035799384117
14,0.17995309084653854
15,0.17583927512168884
16,0.178032748401165
17,0.17242787033319473
18,0.15923692286014557
19,0.14746306836605072
20,0.139281265437603
21,0.13604950904846191
22,0.13401834666728973
23,0.12646491080522537
24,0.11978001147508621
25,0.11512909457087517
26,0.11173886805772781
27,0.1068279929459095
28,0.10285720229148865
29,0.09828389436006546
30,0.09462956711649895
31,0.09112590923905373
32,0.08743414282798767
33,0.08455605059862137
34,0.08100711554288864
35,0.07830800116062164
36,0.07525479793548584
37,0.0727616585791111
38,0.0711134634912014
39,0.06928516924381256
40,0.06743413954973221
41,0.06605706363916397
42,0.0631795171648264
43,0.06313152983784676
44,0.06114860810339451
45,0.05966831371188164
46,0.05776367895305157
47,0.05739647522568703
48,0.0558970645070076
49,0.05471555143594742
50,0.05410649813711643
51,0.0527788270264864
52,0.05275334045290947
53,0.05337357334792614
54,0.051694104447960854
55,0.049549899995326996
56,0.05032580532133579
57,0.04964474029839039
58,0.04837589152157307
59,0.04742603749036789
60,0.04731136932969093
61,0.04699688218533993
62,0.04684283025562763
63,0.04661456309258938
64,0.04588579945266247
65,0.046008650213479996
66,0.04473306983709335
67,0.04486730322241783
68,0.045134538784623146
69,0.043683579191565514
70,0.043589018285274506
71,0.042965201660990715
72,0.0437073539942503
73,0.042412398383021355
74,0.043084749951958656
75,0.04293789155781269
76,0.04208263009786606
77,0.041905803605914116
78,0.04175863787531853
79,0.04121960513293743
80,0.04029330424964428
81,0.04114438407123089
82,0.04013275355100632
83,0.03978066146373749
84,0.03983583115041256
85,0.04003364033997059
86,0.03887324966490269
87,0.03971582278609276
88,0.03905830159783363
89,0.03884873911738396
90,0.04003278166055679
91,0.03885234706103802
92,0.03844551555812359
93,0.038133654743433
94,0.038503989577293396
95,0.03877721354365349
96,0.03783894143998623
97,0.03775406815111637
98,0.03780941106379032
99,0.038548825308680534
100,0.03745639696717262
101,0.03768915683031082
102,0.03797801397740841
103,0.03725281544029713
104,0.03762230835855007
105,0.03717351518571377
106,0.03740536421537399
107,0.03781691752374172
108,0.037294089794158936
109,0.036835554987192154
110,0.03639870136976242
111,0.03695229813456535
112,0.036155082285404205
113,0.03623146936297417
114,0.03663303144276142
115,0.0358884371817112
116,0.03735489211976528
117,0.03704971633851528
118,0.03652303107082844
119,0.037549007683992386
120,0.035846976563334465
121,0.03588376194238663
122,0.0355936735868454
123,0.03615003451704979
124,0.036988191306591034
125,0.035856274887919426
126,0.0356339942663908
127,0.035027336329221725
128,0.03542179986834526
129,0.034975750371813774
130,0.034883225336670876
131,0.034835128113627434
132,0.035733506083488464
133,0.03401108272373676
134,0.034900983795523643
135,0.03435506485402584
136,0.03539657220244408
137,0.03446026146411896
138,0.034674931317567825
139,0.034130511805415154
140,0.03480543941259384
141,0.03383204899728298
142,0.034751469269394875
143,0.03529289737343788
144,0.03462176024913788
145,0.03529219143092632
146,0.034657496958971024
147,0.034292565658688545
148,0.033650148659944534
149,0.03430552966892719
150,0.03357970342040062
151,0.03432605601847172
152,0.034448519349098206
153,0.033514728769659996
154,0.034286605194211006
155,0.0337399672716856
156,0.03379557281732559
157,0.03386344574391842
158,0.033645445480942726
159,0.03449276648461819
160,0.033060722053050995
161,0.0337494220584631
162,0.033380141481757164
163,0.0333771537989378
164,0.033390359953045845
165,0.033018870279192924
166,0.03297415375709534
167,0.03294171392917633
168,0.03283499926328659
169,0.03198504447937012
170,0.032548404298722744
171,0.032592570409178734
172,0.033369921147823334
173,0.03345484286546707
174,0.033565763384103775
175,0.0335087263956666
176,0.032839154824614525
177,0.03309514932334423
178,0.0330670140683651
179,0.03308049589395523
180,0.032864537090063095
181,0.03210217133164406
182,0.033412933349609375
183,0.032662875950336456
184,0.033732013776898384
185,0.03315461054444313
186,0.03322398103773594
187,0.032625993713736534
188,0.03341526351869106
189,0.03328349068760872
190,0.03336953744292259
191,0.033491929061710835
192,0.032791633158922195
193,0.03296230919659138
194,0.033611960709095
195,0.03400623705238104
196,0.03348980378359556
197,0.03260911628603935
198,0.03323874156922102
199,0.03322224318981171
200,0.032494863495230675
201,0.0324549674987793
202,0.03207130450755358
203,0.033054777421057224
204,0.03280634805560112
205,0.032501220703125
206,0.03209846932440996
207,0.03288401663303375
208,0.03234566189348698
209,0.03357692528516054
210,0.03265357203781605
211,0.03269233927130699
212,0.03177621029317379
213,0.03406005632132292
214,0.03326833341270685
215,0.032742829993367195
216,0.03303244151175022
217,0.03330353461205959
218,0.03257700800895691
219,0.033594656735658646
220,0.03261059895157814
221,0.03174548875540495
222,0.032407306134700775
223,0.03136827144771814
224,0.032621510326862335
225,0.03258642740547657
226,0.03239639103412628
227,0.032323552295565605
228,0.0320320762693882
229,0.031281392090022564
230,0.031990427523851395
231,0.03397763520479202
232,0.031237284652888775
233,0.032486798241734505
234,0.031779020093381405
235,0.03247456904500723
236,0.03128054179251194
237,0.0347608532756567
238,0.03152096550911665
239,0.033307126723229885
240,0.031744238920509815
241,0.032878005877137184
242,0.03355141170322895
243,0.03201861958950758
244,0.03243498504161835
245,0.030911477282643318
246,0.033218059688806534
247,0.03134870808571577
248,0.03254172019660473
249,0.03251291625201702
250,0.031772976741194725
251,0.03235021326690912
252,0.03138487506657839
253,0.03305045980960131
254,0.03130096197128296
255,0.03125406242907047
