,EpochLoss
0,0.08259870857000351
1,0.07536259293556213
2,0.06935250014066696
3,0.06425237655639648
4,0.059886664152145386
5,0.05614430457353592
6,0.05287007987499237
7,0.04987844452261925
8,0.04703538864850998
9,0.04428925737738609
10,0.04163145273923874
11,0.03907357528805733
12,0.03664316609501839
13,0.03437676653265953
14,0.03230872377753258
15,0.03046148084104061
16,0.028841787949204445
17,0.02744182199239731
18,0.026242971420288086
19,0.02522037737071514
20,0.024347059428691864
21,0.02359692193567753
22,0.02294643595814705
23,0.022375643253326416
24,0.021868422627449036
25,0.02141205035150051
26,0.020997485145926476
27,0.020620666444301605
28,0.020282207056879997
29,0.019984286278486252
30,0.019726336002349854
31,0.019502896815538406
32,0.0193058792501688
33,0.019128991290926933
34,0.018969956785440445
35,0.018829215317964554
36,0.01870688796043396
37,0.018600421026349068
38,0.01850498840212822
39,0.018416481092572212
40,0.018333816900849342
41,0.018258249387145042
42,0.018190894275903702
43,0.01813105121254921
44,0.018076565116643906
45,0.01802554354071617
46,0.01797756738960743
47,0.01793340966105461
48,0.017893703654408455
49,0.01785803586244583
50,0.017825236544013023
51,0.017794402316212654
52,0.01776549033820629
53,0.017739009112119675
54,0.017715323716402054
55,0.017694266512989998
56,0.0176752470433712
57,0.01765774004161358
58,0.017641589045524597
59,0.01762690208852291
60,0.017613695934414864
61,0.01760171912610531
62,0.017590593546628952
63,0.0175800621509552
64,0.017570117488503456
65,0.017560886219143867
66,0.017552414909005165
67,0.017544547095894814
68,0.017537076026201248
69,0.017529970034956932
70,0.017523357644677162
71,0.017517324537038803
72,0.017511773854494095
73,0.01750650815665722
74,0.017501413822174072
75,0.017496544867753983
76,0.01749200001358986
77,0.017487790435552597
78,0.01748383417725563
79,0.01748007722198963
80,0.01747654750943184
81,0.017473284155130386
82,0.017470257356762886
83,0.01746738888323307
84,0.017464619129896164
85,0.01746196299791336
86,0.017459459602832794
87,0.01745709776878357
88,0.017454851418733597
89,0.017452692613005638
90,0.01745063066482544
91,0.017448674887418747
92,0.017446814104914665
93,0.017445033416152
94,0.017443308606743813
95,0.0174416471272707
96,0.017440052703022957
97,0.017438529059290886
98,0.01743706315755844
99,0.017435649409890175
100,0.01743428409099579
101,0.01743297278881073
102,0.01743170991539955
103,0.017430491745471954
104,0.017429307103157043
105,0.01742815598845482
106,0.01742704212665558
107,0.017425967380404472
108,0.017424920573830605
109,0.017423903569579124
110,0.017422912642359734
111,0.01742195338010788
112,0.017421023920178413
113,0.017420116811990738
114,0.01741923578083515
115,0.017418377101421356
116,0.01741754449903965
117,0.017416732385754585
118,0.017415937036275864
119,0.017415165901184082
120,0.017414409667253494
121,0.017413675785064697
122,0.017412956804037094
123,0.017412252724170685
124,0.01741156540811062
125,0.017410894855856895
126,0.017410237342119217
127,0.017409592866897583
128,0.017408965155482292
129,0.017408348619937897
130,0.017407746985554695
131,0.017407162114977837
132,0.017406582832336426
133,0.01740601845085621
134,0.017405465245246887
135,0.017404921352863312
136,0.01740438863635063
137,0.017403867095708847
138,0.01740335486829281
139,0.017402853816747665
140,0.01740236207842827
141,0.01740187779068947
142,0.017401402816176414
143,0.017400937154889107
144,0.017400478944182396
145,0.01740003004670143
146,0.017399588599801064
147,0.017399154603481293
148,0.017398729920387268
149,0.01739831082522869
150,0.01739790104329586
151,0.017397494986653328
152,0.017397098243236542
153,0.017396705225110054
154,0.017396321520209312
155,0.01739594340324402
156,0.017395570874214172
157,0.017395203933119774
158,0.01739484630525112
159,0.01739449054002762
160,0.017394142225384712
161,0.017393797636032104
162,0.017393460497260094
163,0.01739312708377838
164,0.017392799258232117
165,0.01739247515797615
166,0.01739215850830078
167,0.01739184372127056
168,0.01739153452217579
169,0.017391229048371315
170,0.01739092916250229
171,0.01739063486456871
172,0.01739034242928028
173,0.0173900555819273
174,0.017389772459864616
175,0.017389493063092232
176,0.017389219254255295
177,0.017388947308063507
178,0.017388679087162018
179,0.017388414591550827
180,0.017388153821229935
181,0.01738789677619934
182,0.017387645319104195
183,0.01738739386200905
184,0.01738714799284935
185,0.01738690212368965
186,0.01738666370511055
187,0.01738642528653145
188,0.017386192455887794
189,0.01738596148788929
190,0.017385734245181084
191,0.017385508865118027
192,0.01738528534770012
193,0.01738506555557251
194,0.0173848494887352
195,0.017384637147188187
196,0.017384422942996025
197,0.01738421432673931
198,0.017384009435772896
