,EpochLoss
0,3.398313045501709
1,83.90631103515625
2,35.628536224365234
3,14.011602401733398
4,4.750178337097168
5,2.3747076988220215
6,1.9000470638275146
7,1.6645019054412842
8,1.5349117517471313
9,1.4157252311706543
10,1.234440565109253
11,1.0530458688735962
12,0.8803988695144653
13,0.7264474630355835
14,0.5940839052200317
15,0.48514053225517273
16,0.401435524225235
17,0.3381527066230774
18,0.2906055152416229
19,0.2545033395290375
20,0.2264396995306015
21,0.20533083379268646
22,0.18958379328250885
23,0.17795775830745697
24,0.16935978829860687
25,0.1628302037715912
26,0.15765590965747833
27,0.15342414379119873
28,0.14967238903045654
29,0.14620667695999146
30,0.1430407017469406
31,0.14008131623268127
32,0.13730444014072418
33,0.13472580909729004
34,0.13234677910804749
35,0.1301618367433548
36,0.12817811965942383
37,0.12640343606472015
38,0.12477611750364304
39,0.12327482551336288
40,0.1218409538269043
41,0.12042573094367981
42,0.11897599697113037
43,0.11748529970645905
44,0.11594824492931366
45,0.11438269168138504
46,0.1128082349896431
47,0.11124228686094284
48,0.10969750583171844
49,0.10818744450807571
50,0.10672160983085632
51,0.10530303418636322
52,0.10393683612346649
53,0.10261808335781097
54,0.10134078562259674
55,0.10010742396116257
56,0.09891340136528015
57,0.09775569289922714
58,0.09663544595241547
59,0.09555506706237793
60,0.09450853615999222
61,0.09349097311496735
62,0.09250012040138245
63,0.09153681993484497
64,0.09061305969953537
65,0.08973082900047302
66,0.08887803554534912
67,0.08804289996623993
68,0.087240070104599
69,0.08647198230028152
70,0.08572994917631149
71,0.08501003682613373
72,0.0843132808804512
73,0.0836428552865982
74,0.08299089968204498
75,0.08235324919223785
76,0.08173063397407532
77,0.08112461864948273
78,0.08053311705589294
79,0.07995355874300003
80,0.0793873742222786
81,0.07883552461862564
82,0.07829704880714417
83,0.07776916027069092
84,0.07725268602371216
85,0.07674948126077652
86,0.07625878602266312
87,0.07577849924564362
88,0.07530779391527176
89,0.07484855502843857
90,0.07439965754747391
91,0.07395913451910019
92,0.0735275000333786
93,0.07310527563095093
94,0.07269211113452911
95,0.07228986918926239
96,0.0718969777226448
97,0.07151064276695251
98,0.07113193720579147
99,0.07076112180948257
100,0.07039709389209747
101,0.07003827393054962
102,0.0696866512298584
103,0.06934252381324768
104,0.06900333613157272
105,0.06867099553346634
106,0.06834539026021957
107,0.06802410632371902
108,0.06770871579647064
109,0.06740207225084305
110,0.06710091233253479
111,0.0668044164776802
112,0.06651236861944199
113,0.06622374802827835
114,0.06593895703554153
115,0.06565802544355392
116,0.0653805285692215
117,0.06510642170906067
118,0.06483596563339233
119,0.06456879526376724
120,0.06430547684431076
121,0.06404507160186768
122,0.0637870505452156
123,0.06353206932544708
124,0.06328044086694717
125,0.06303124874830246
126,0.06278585642576218
127,0.06254260987043381
128,0.06230207160115242
129,0.062064364552497864
130,0.061828676611185074
131,0.06159496679902077
132,0.06136343255639076
133,0.06113370507955551
134,0.060905821621418
135,0.06067978963255882
136,0.06045516952872276
137,0.060232650488615036
138,0.060011982917785645
139,0.059792812913656235
140,0.059575967490673065
141,0.0593608096241951
142,0.059147559106349945
143,0.05893634259700775
144,0.058726999908685684
145,0.058519601821899414
146,0.05831397324800491
147,0.05811108648777008
148,0.05790932849049568
149,0.05770961940288544
150,0.057511091232299805
151,0.057313207536935806
152,0.05711689591407776
153,0.056922100484371185
154,0.05672944337129593
155,0.05653794854879379
156,0.056347593665122986
157,0.05615897476673126
158,0.055971819907426834
159,0.055785778909921646
160,0.05560196936130524
161,0.0554194375872612
162,0.05523798242211342
163,0.05505754426121712
164,0.0548781082034111
165,0.05470000207424164
166,0.0545230433344841
167,0.05434666574001312
168,0.054170701652765274
169,0.05399520322680473
170,0.053820256143808365
171,0.053646426647901535
172,0.053472850471735
173,0.05329975113272667
174,0.05312766879796982
175,0.052956096827983856
176,0.0527849905192852
177,0.052614372223615646
178,0.05244459584355354
179,0.052275463938713074
180,0.05210649594664574
181,0.05193771421909332
182,0.051770344376564026
183,0.05160241946578026
184,0.05143542215228081
185,0.05126812309026718
186,0.05110211670398712
187,0.050935544073581696
188,0.050770241767168045
189,0.05060409754514694
190,0.05043892562389374
191,0.05027320608496666
192,0.0501084141433239
193,0.049943286925554276
194,0.04977811872959137
195,0.04961390793323517
196,0.04944883659482002
197,0.049285128712654114
198,0.049119915813207626
199,0.04895607382059097
200,0.04879240319132805
201,0.04862834885716438
202,0.04846387729048729
203,0.048300910741090775
204,0.048136815428733826
205,0.04797421395778656
206,0.04780983179807663
207,0.04764709621667862
208,0.04748350381851196
209,0.04732010141015053
210,0.04715605825185776
211,0.04699239879846573
212,0.0468285046517849
213,0.0466652438044548
214,0.04650086537003517
215,0.04633697122335434
216,0.04617288336157799
217,0.04600805044174194
218,0.04584353789687157
219,0.04567867890000343
220,0.045512448996305466
221,0.04534687474370003
222,0.045180320739746094
223,0.045013755559921265
224,0.044845566153526306
225,0.044675908982753754
226,0.04450594633817673
227,0.044335074722766876
228,0.0441642701625824
229,0.04399267956614494
230,0.043821994215250015
231,0.04365085810422897
232,0.043479789048433304
233,0.043308109045028687
234,0.043136343359947205
235,0.04296426847577095
236,0.042791880667209625
237,0.04261903837323189
238,0.04244555905461311
239,0.04227174073457718
240,0.042097099125385284
241,0.041921988129615784
242,0.04174592345952988
243,0.04156952351331711
244,0.041392434388399124
245,0.041214730590581894
246,0.04103609547019005
247,0.040856778621673584
248,0.040676549077034
249,0.04049542173743248
250,0.0403132326900959
251,0.04013023152947426
252,0.039946433156728745
253,0.03976187855005264
254,0.03957633674144745
255,0.03938977047801018
