,EpochLoss
0,0.7360562027954474
1,0.7074511967054228
2,0.7021055541387419
3,0.6969058113854106
4,0.6958317153337525
5,0.6941644883737331
6,0.6937585887385578
7,0.6938854783046536
8,0.693431564947454
9,0.693344367713463
10,0.6925656701006541
11,0.6921971062334572
12,0.6923983983877229
13,0.6911697722062832
14,0.6898057133686252
15,0.6891584796149556
16,0.6873756290935888
17,0.6847188879803914
18,0.6817935327204262
19,0.6771275350233403
20,0.6681128631277782
21,0.6566400331694905
22,0.6519851444697962
23,0.6441856361016994
24,0.6398060147355242
25,0.6336478481932384
26,0.6383482123293528
27,0.6311788101021837
28,0.6288677781093411
29,0.6302057650031113
30,0.6267235126437211
31,0.621325820684433
32,0.6175472256613941
33,0.6227858931553073
34,0.6208533630138491
35,0.618546320170891
36,0.6159138279717143
37,0.6181097481308914
38,0.614264057176869
39,0.6107289827451473
40,0.6158163002351436
41,0.6097838122670244
42,0.6131742320409636
43,0.6168972493671789
44,0.6095505771113605
45,0.6126683834122448
46,0.6141215461056407
47,0.608067256648366
48,0.6046068850086956
49,0.6087228503169083
50,0.615427331953514
51,0.6106222962460867
52,0.6109982045685373
53,0.6042182394644109
54,0.6123084498614799
55,0.6075722989512653
56,0.6069095156541685
57,0.6146869841145306
58,0.6072673114334665
59,0.6112344105069231
60,0.6087002601565384
61,0.604072936424395
62,0.6131613756098399
63,0.6103005445585018
64,0.6098898169470996
65,0.6033448358861412
66,0.6028522013164148
67,0.6096735618463377
68,0.6054056083283773
69,0.605659247171588
70,0.6061037044699599
71,0.6090019846834788
72,0.6060205588980419
73,0.6062082037693117
74,0.6028320978327495
75,0.609821510024187
76,0.6142001035736828
77,0.6061907221631306
78,0.6083035294602557
79,0.6079859799001275
80,0.6072826494530934
81,0.6075128462256455
82,0.6135986759895231
83,0.6087310335985044
84,0.6020630750714279
85,0.6051694423687167
86,0.6106809835608412
87,0.6127453373699654
88,0.6006335514347728
89,0.6081033995965632
90,0.6030146290616292
91,0.6119948378423365
92,0.6003758863704961
93,0.610955372089293
94,0.6067029637534443
95,0.6064105448199482
96,0.6085113381467214
97,0.6081126441315907
98,0.6050556345683772
99,0.6101047636532202
