,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
acquired_abnormality,-0.24288796,0.66416407,0.47637877,-0.7933212,0.6435936,0.1311625,-0.35176072,-1.1314261,-0.13265009,1.2637413,0.5554721,0.6456311,-0.1376308,1.0528572,-0.5723733,0.6588635
anatomical_abnormality,0.28986472,-0.2790916,0.7985458,-0.23169985,0.49238783,-0.04764344,-1.2371632,-0.055982165,0.58149356,0.43806273,-0.27177832,0.7278382,1.4313974,-0.13849579,-0.78968126,1.1210723
alga,-0.19311973,-1.3688511,0.4955756,0.5689363,1.2036358,-0.16486979,-0.87975395,-1.5320082,-0.38036177,0.40941027,-0.41107056,-1.175622,0.675255,-2.271768,1.4976467,0.96486825
mental_or_behavioral_dysfunction,0.2661803,0.33507335,-0.015647663,0.1362294,1.0044283,-0.46452248,-0.65149724,0.3676147,-0.4930432,1.1460055,0.2273245,-0.45604375,2.0325375,0.21904698,-1.2760391,1.4785755
health_care_activity,0.12627468,-0.5614047,0.5308697,0.25395882,0.2030767,-0.7476095,0.3899115,-0.62305427,0.06873157,2.0433059,1.1798062,0.14664154,-0.5607217,-1.186837,0.5104977,0.19756456
population_group,-0.5652683,-0.92673135,-1.2504219,0.92282075,-0.56608,0.23004203,0.40051812,-0.30054045,0.379271,0.26327404,0.11231572,1.9417232,-0.9036161,-1.3286867,-0.8570648,1.7467692
clinical_attribute,-1.8282486,0.8407215,0.7701964,-0.75579405,2.1357212,0.09978128,-0.594509,0.5785529,0.2860846,-0.03531401,0.5312879,1.4341781,-0.74198306,0.5025412,-0.20872205,0.55575407
body_part_organ_or_organ_component,0.06141068,-1.4757314,0.47822708,0.15662614,-0.41969708,-0.6383551,-0.6766812,-1.5879954,1.6707022,-0.5658687,0.026737096,1.8020824,-2.3074782,1.3189042,-0.17008784,0.26920977
biologically_active_substance,1.3158029,-1.6439168,0.31295392,1.3436133,-0.21989967,-1.9048609,0.65687466,-0.37415,-0.6659285,-0.6026595,1.1554207,-0.52859545,0.102640286,-1.752825,0.24003637,-0.8622604
disease_or_syndrome,0.44444194,-0.5046402,0.9838419,0.09376918,0.2046041,-0.45956266,0.6430714,-1.3699611,0.8468367,0.30564126,0.015099021,0.6254999,0.8585769,0.90171,-1.5429037,1.5697525
carbohydrate,0.32206953,-0.034330375,0.13143854,0.8522317,0.5255853,-0.4955307,0.20485878,-0.22263885,-0.87499744,0.720077,1.3252765,-1.3371123,-0.2602945,-1.5474511,-0.74692726,-0.3159614
molecular_sequence,-1.7477721,-0.6945344,-0.32151365,2.1245308,0.20383863,0.79746413,-0.10059676,-0.67333853,1.5040525,-0.16363512,0.30005956,0.78532916,-1.1919891,-0.32289493,-0.9543047,1.4046851
steroid,0.24848038,0.28954896,0.5094336,-0.38911852,1.7657281,-0.033838194,-1.308138,0.4589333,-0.3131358,0.97946006,-0.45750043,0.99844426,-1.4833369,-1.0676476,-0.6086397,-0.90664834
experimental_model_of_disease,0.12311454,0.6953264,-0.49773943,1.2321906,-0.7184326,0.21773525,0.08312718,-0.026587581,-1.7629153,1.088396,1.578686,-0.011185791,0.6743447,-0.54403895,0.96507496,0.4568983
patient_or_disabled_group,-0.4619093,-1.2670468,0.026151285,-0.9782213,1.0360308,0.49794346,-0.43911734,-0.05540126,0.24547447,0.7910582,1.0615237,-1.4860802,1.6305557,-2.0920587,-0.19119403,0.8769866
professional_or_occupational_group,-1.1025608,-0.94020534,0.23367606,-0.8399423,-0.12385267,0.36017692,-0.05847975,-0.17483936,0.4146331,-0.072890855,0.09128471,1.4946094,-0.56153166,-2.0704062,-0.5915485,1.4968678
nucleic_acid_nucleoside_or_nucleotide,-0.095484674,1.2639613,-0.76092094,-0.30240226,1.4982805,0.18729067,-0.448701,-1.2224977,-0.6116471,2.4161716,-0.4876082,0.3434739,-1.8935432,0.1122093,-1.2434101,-0.5036395
organism_function,0.7309718,-0.7953855,0.9388236,0.30742013,0.5783779,-0.18111557,-0.5039526,-0.33836442,0.6359175,-0.7589308,1.3930066,0.43774232,0.12527284,0.28621432,0.08516979,0.59760857
mental_process,0.6303029,-0.94861174,0.7528317,1.0297168,-0.38618731,-0.022482881,-0.1125768,-0.1391246,0.80324215,-0.58647084,0.65378135,0.13609546,0.26885024,0.956249,-1.008596,0.9278099
therapeutic_or_preventive_procedure,1.0075716,-0.9785054,-0.562503,1.747318,-1.2962128,-0.062096078,-0.45657513,-0.53070974,0.46570948,1.112827,-0.4757314,-0.31486726,1.2153052,-1.4535979,0.36616343,0.41461334
cell_function,0.6845207,-0.19398639,0.6344396,-0.18126267,1.2885303,0.30564162,-0.9216854,-1.0977288,0.65329915,1.060153,0.010962573,0.41966793,0.1828868,1.00925,-0.49347645,0.85960674
pathologic_function,0.13243662,0.5328202,0.07714258,0.011363199,0.53546154,0.21192275,0.4454785,-2.0108852,0.5865659,0.34358078,1.0902864,0.9195353,-0.45588014,0.53019345,0.5345858,0.50236255
organ_or_tissue_function,0.1713574,0.1670104,0.88282996,-0.2537383,0.92171544,-0.546996,0.8700216,-1.1958249,0.24413852,0.50755554,-0.0075831227,2.4378192,-1.4857249,0.7248259,0.41899595,0.55396444
enzyme,0.04340244,0.67349577,-0.12034714,-0.5380753,-0.08523762,0.7065276,-0.11217994,-2.1376173,0.894905,0.110613056,0.33847022,-0.6821044,-0.189678,-0.6782526,-1.5902058,-0.12650429
cell,-0.2573099,-0.97809726,0.95043766,-1.446546,0.8748311,-1.1277143,-0.13193363,-0.9156903,-1.1806961,1.6797082,0.33674085,0.20661843,-0.42603752,-0.26324373,0.74212855,0.3645569
cell_component,0.8261864,-1.0794905,-0.42177883,0.5149376,-0.07170607,-0.261011,-1.021522,-0.5194138,-0.5733014,1.6574975,0.9889998,-0.44516572,-0.8747736,0.80673045,0.3355064,-0.14312854
cell_or_molecular_dysfunction,0.2427016,0.3564684,-0.46771914,1.107728,0.6541732,-1.209332,-0.34021544,0.57542765,0.5164231,-1.5585412,1.4743918,1.2165502,0.025366867,0.2535804,-0.4242976,1.1997268
hormone,0.47583148,-0.061618168,0.21319851,0.370294,-0.6163866,0.45427787,-0.41479984,-0.95187354,-0.43367186,-0.27190435,0.84856045,0.18475121,-0.802405,-2.4972847,1.1925864,-1.4110328
organic_chemical,0.12921093,0.19435506,0.35837856,0.7206269,-0.15692763,0.39260483,0.91673285,-1.8624815,0.45832142,0.7621523,-0.43415198,2.2902966,-3.182035,0.20349394,-1.6198435,-0.1762333
behavior,-1.1519305,0.6767809,0.23046383,0.46107265,0.8054796,-0.44008985,-0.1393391,1.0335457,0.5025419,-0.07776748,0.34440026,-0.048017535,0.38483727,-0.62912714,-0.8444023,1.2986951
neuroreactive_substance_or_biogenic_amine,0.37210977,0.34637234,-0.3300458,-0.37534478,0.75988513,0.17064258,-1.0566033,-0.36601403,-0.78892624,0.53304565,-0.11749651,1.3818628,-2.9596262,-0.47889078,0.2509723,-1.3176302
embryonic_structure,-0.57864463,-0.28407136,-0.90922785,0.905738,-0.22501965,-0.977621,-0.8922176,-1.3578807,0.6315315,0.68879783,0.6328592,0.2707617,-0.86460984,0.0067787785,0.5327351,-0.062834844
neoplastic_process,-0.0046938593,1.0211806,-0.28680375,0.119614236,0.18571424,0.6884471,-0.34405777,-1.4552091,0.09666071,1.9626478,-0.834005,0.8518841,0.6716602,0.26776093,-0.4365574,1.0977321
laboratory_procedure,0.69324076,-0.74220175,-0.08906705,0.24474317,-0.65947294,0.42696688,-0.4450392,-0.1601609,-0.41040137,0.707208,1.8564415,-0.23214509,-1.5711038,0.37422323,0.3806079,0.25510344
natural_phenomenon_or_process,0.5537022,0.30589077,-0.050630018,-1.0027599,2.416465,0.46185625,-0.24514152,-0.5765996,-0.8238878,1.7941192,1.8496557,-0.3593928,-0.81533164,0.91866416,0.363518,0.7863899
immunologic_factor,0.7576831,-0.50288033,0.49237633,-0.69759154,0.91865754,0.16642423,-1.1152595,-0.86728436,-0.08366569,0.955378,-0.2912573,-0.20087466,-0.4662131,-0.6393219,-0.729317,-0.7406892
receptor,0.34357125,0.4379949,-0.26956806,0.24731185,-0.08998244,1.0517743,-1.5473036,0.41203523,-1.8593293,0.43439975,1.6807028,-0.44588187,-1.7908195,-0.88042665,0.6597604,-1.3954742
self_help_or_relief_organization,-0.5190742,-2.6412992,0.77742565,-0.1908471,0.50089747,0.35346016,-1.057479,1.8307358,-1.7135339,1.1480988,1.4692117,-1.8003016,0.919363,-0.8864258,-1.4726772,1.2541246
pharmacologic_substance,0.68144965,-0.48975876,0.5988187,-0.2726965,-0.19476753,-0.21733758,0.7640546,-1.851372,-0.0968233,-0.14684418,1.1568462,-0.32478258,-1.3012935,-0.021779014,-1.2082528,-0.13912687
molecular_function,0.33456835,0.225525,0.5356391,0.050148677,0.6441778,-0.4630184,1.069108,-1.255132,-1.3646052,2.0217283,0.5378354,0.57125235,-0.75613266,1.3530976,-0.14392772,0.62658995
regulation_or_law,-1.2780981,-1.2205896,1.7518278,0.24449469,2.3419964,-0.33586675,-0.66203994,0.16717522,0.1487205,0.70456535,1.4712948,-2.5880501,-0.55250573,-0.2614987,-0.99679786,1.8239275
human,-0.81623703,-2.4871366,1.0598232,0.795206,-0.28008044,0.74738497,-1.3604717,-1.2308207,-1.1344774,1.9228944,-1.2347567,-0.2519738,-1.4979175,0.8496478,-0.73675334,1.8312929
eicosanoid,-0.10603825,0.5183609,0.5713708,0.57566303,0.075004615,0.83482206,-0.97092444,0.10694928,0.16222464,-0.3491969,0.7355858,0.5529402,-1.4558008,-0.7220389,-1.7407854,0.13800101
amino_acid_peptide_or_protein,0.37692484,-0.25092694,0.60040236,0.36765411,0.43379632,0.2806924,-0.59694993,-0.20186612,-0.51762384,1.3030742,-0.19938678,-0.050051548,-0.5199391,-1.3235741,-1.0852318,-0.23338054
group_attribute,-1.9663466,-1.4004666,1.3651499,0.07976228,0.8508504,1.0436401,-0.34945974,0.48795444,-0.054723736,1.302737,1.3574349,-1.2835021,0.11554749,-0.98679394,-0.42860085,0.47407338
organism_attribute,-1.6410377,0.12567413,1.6358851,0.30093947,-1.0049772,1.6044843,0.5496013,-0.44285232,-1.04722,1.6355411,0.360546,0.3120159,0.10687863,0.9340854,-1.3376619,1.262525
finding,-1.4967339,-0.47948578,0.7708737,0.09131202,-0.76748496,-1.7189361,-0.06458484,0.43539396,0.19593935,0.048620306,0.3870468,0.7678092,0.041151453,-0.1648311,-1.4571766,0.91676515
congenital_abnormality,0.28931192,-0.36487317,0.101115584,1.586339,-0.99455076,-0.80238146,0.67227805,-0.9508073,0.66356635,0.26548025,-0.20788467,1.5506645,1.4100362,-1.4696039,0.6681663,0.39333466
anatomical_structure,-0.52656686,-0.17615497,-0.33149356,0.011641155,0.62221503,-0.4559399,-2.2275493,-0.91721326,-0.6755088,1.2124406,0.17599781,0.91306823,-0.27100375,-1.5911957,1.1018728,0.5230933
molecular_biology_research_technique,-0.20462212,-0.2689453,-0.1976737,-0.878817,1.1008846,-0.91211766,-0.6094086,0.2144415,0.16405307,0.48402467,1.1873295,0.23230185,-2.0349894,0.45196402,-0.65991044,0.91079307
diagnostic_procedure,1.0403367,-0.57674956,-1.8049302,1.3063763,0.30008104,-0.60684234,-0.91874707,-0.05117985,-0.08566917,2.1777654,-1.5317159,2.3639312,-1.8094717,-0.49416152,1.5795573,-0.27203703
