,EpochLoss
0,1.0929477091242628
1,0.8156804624127179
2,0.7430204218480645
3,0.7198557708321548
4,0.7097829398585529
5,0.7054265141487122
6,0.6985028851323012
7,0.6929972789636473
8,0.6910060367933134
9,0.68343998237354
10,0.6748896779083624
11,0.6603478033368181
12,0.6439411174960252
13,0.6237840587046088
14,0.6040136705084544
15,0.5927294318268939
16,0.5824544844104023
17,0.5697279361689963
18,0.5626697696563674
19,0.5618512953926877
20,0.5511968099489445
21,0.5529321348521767
22,0.5457449780731667
23,0.5353791946318092
24,0.5368028806477059
25,0.5281388552450552
26,0.5305621725756947
27,0.5181568726533796
28,0.5261375882276674
29,0.5212542243847033
30,0.508168480745176
31,0.5134532502511653
32,0.5154947823867565
33,0.5081917120189201
34,0.5110456587337866
35,0.503113023391584
36,0.4975908871104078
37,0.49751072649548694
38,0.49184244289630796
39,0.49605426810136655
40,0.49642680185597116
41,0.4925633149176109
42,0.4873212670407644
43,0.4928444296848483
44,0.4845734747444711
45,0.4781606648026443
46,0.4850278642119431
47,0.4942582623987663
48,0.4835672676563263
49,0.4746953078159472
50,0.4759684194151948
51,0.4806189424381023
52,0.488992996695565
53,0.4845548359359183
54,0.4745909095537372
55,0.47293328548349983
56,0.4748796529886199
57,0.47809486927055733
58,0.47418370588523584
59,0.47170835151904966
60,0.47453441525377876
61,0.4794931884219007
62,0.46715799482857306
63,0.4710678567246693
64,0.47458954010067916
65,0.46959261741580033
66,0.46731692734288005
67,0.48047725565549804
68,0.4562536299955554
69,0.47459146416768794
70,0.4732557575150234
71,0.4674078876652369
72,0.47229580980975455
73,0.4709841707130758
74,0.46053801149856755
75,0.4706790905173232
76,0.46923220303000474
77,0.4636115039267191
78,0.4751934307377513
79,0.46809224529964166
80,0.4690056748506499
81,0.4707548185819533
82,0.47221903902728385
83,0.47871611358189003
84,0.4754993530308328
85,0.4588618532913487
86,0.4672297090291977
87,0.4644231632715318
88,0.46249796014006544
89,0.4648263650696452
90,0.4658286106295702
91,0.4603344732668342
92,0.45541570644553114
93,0.47081262890885517
94,0.4656006370375796
95,0.4586087810557063
96,0.45606002829423764
97,0.4637088205029325
98,0.4616202646639289
99,0.4646436430332137
