,EpochLoss
0,0.9110006521330244
1,0.9256815392519718
2,0.8914206899256886
3,0.9082884000488586
4,0.8982739302563978
5,0.922183448217375
6,0.9001420160549825
7,0.8862058478668247
8,0.9174935996512442
9,0.8900753588678509
10,0.9108549595547646
11,0.9158766537224817
12,0.9036032734895868
13,0.8884960431405601
14,0.9040887416854638
15,0.9116882042276553
16,0.9303514817415343
17,0.8973534672572477
18,0.9143043381199126
19,0.8845101758520593
20,0.8957021329751912
21,0.9172232496077938
22,0.8899127868735489
23,0.9188429546382484
24,0.8970203872632944
25,0.8974897645705271
26,0.9067722754895778
27,0.8994137541493801
28,0.8945476791544309
29,0.9014984563770104
30,0.9046164093127737
31,0.9128500907224791
32,0.8871079445588032
33,0.9300366293644658
34,0.9156301380163687
35,0.8964271764142404
36,0.8927779960156093
37,0.9191061228090909
38,0.887826850412105
39,0.9189197592197295
40,0.9239492766199165
41,0.9008992182253717
42,0.8965447153696117
43,0.9025653725392843
44,0.9029640517243258
45,0.925934449229618
46,0.8813849353014371
47,0.8973560191096703
48,0.924516161980873
49,0.8743402945117716
50,0.9293481295219869
51,0.9123624411970092
52,0.8924978965510574
53,0.9054625342554339
54,0.9045258883409705
55,0.8993146716191381
56,0.917703757585352
57,0.9029252079809713
58,0.9057258966384582
59,0.8979924240526658
60,0.8944410412669456
61,0.9210989812926098
62,0.9113888859954531
63,0.8986380524487675
64,0.9067108913873282
65,0.9197809524788447
66,0.9091352565754423
67,0.9086648200901419
68,0.905958203064632
69,0.8999037013412025
70,0.9087146306410432
71,0.8829857926884311
72,0.9295319189614634
73,0.9161825662013143
74,0.8700696711522738
75,0.9060703686615623
76,0.9061604708081763
77,0.9096721827903865
78,0.9109268758525969
79,0.9047113131886017
80,0.9063130574060912
81,0.9188006491788828
82,0.9110951803230389
83,0.8924666852975961
84,0.8972936474541031
85,0.9127440760540633
86,0.9293283142415133
87,0.8793275971708396
88,0.9056620968597159
89,0.9261217749980422
90,0.8957843254177482
91,0.8949274456905533
92,0.9166447275369628
93,0.9129290221590389
94,0.9204209315350588
95,0.8977760105348118
96,0.9127274934970917
97,0.8868416099940524
98,0.9295648907031293
99,0.9005998678911089
