,EpochLoss
0,0.879585207165201
1,0.7009969959428027
2,0.6554770748277277
3,0.6240306149782806
4,0.6098913404505372
5,0.6088421405846132
6,0.593878795589067
7,0.584039592865669
8,0.5832676271197896
9,0.5706781188447129
10,0.5709057119585773
11,0.5676948186509683
12,0.5636028868228311
13,0.5606825266932619
14,0.5597825996520647
15,0.5587652737695824
16,0.5518805472130291
17,0.5469629618970827
18,0.5477216492239314
19,0.5511204991846478
20,0.5494508768406864
21,0.540336256939561
22,0.5467252806114511
23,0.5466432510036618
24,0.5494355656691895
25,0.5379582732002397
26,0.5409281377991041
27,0.5374654084729509
28,0.5444064769765427
29,0.5405848971443158
30,0.5428746259589304
31,0.5337428483412641
32,0.5354470064670875
33,0.5462436977331437
34,0.5450226786578524
35,0.5345753557494773
36,0.5358023787723761
37,0.5358920004432914
38,0.5380326655918154
39,0.5379005870942412
40,0.533908039117339
41,0.5336892663633229
42,0.5304919578049375
43,0.5450278422670346
44,0.53273245051389
45,0.5307021847215991
46,0.530578814132917
47,0.5349206716764248
48,0.530631775271961
49,0.5315761587286361
50,0.5267881582209205
51,0.5318638986668824
52,0.5314438629938268
53,0.5306811496701048
54,0.5295213419672858
55,0.526461830405497
56,0.533056688627007
57,0.5347703151347765
58,0.5328130308124754
59,0.5340694388181999
60,0.5374172559557518
61,0.5340745167599784
62,0.5360125898886686
63,0.5306275620185895
64,0.5332234652134878
65,0.5252639707677438
66,0.5342844796591791
67,0.534116524046865
68,0.5272630410932604
69,0.5259393840614293
70,0.5291379967354723
71,0.5203141646880757
72,0.5356626327923888
73,0.5303271182623631
74,0.5336339251705627
75,0.5356492950399031
76,0.5335954944835084
77,0.5272618044467493
78,0.5264004557839527
79,0.5290003797874369
80,0.5286521158284612
81,0.5321583531340192
82,0.5280684684456765
83,0.5296066829442293
84,0.525182707121032
85,0.5321078615983899
86,0.5266900036084355
87,0.5222287782364421
88,0.5339594565223104
89,0.5312881951944696
90,0.5361821617631392
91,0.5252979991393756
92,0.5310163616391891
93,0.5264943178129379
94,0.5367842739683458
95,0.5324143348796957
96,0.5298652544160912
97,0.5247121943639041
98,0.5343090593101193
99,0.5325604725871734
