,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
acquired_abnormality,-0.98908037,-1.0787295,-0.7040652,-0.45364124,0.52628267,-0.31878835,0.8281062,-1.2227356,-0.2656847,1.0426298,-0.33592868,-0.14838345,0.24056616,0.354053,-0.010283078,-0.031190095
anatomical_abnormality,-1.1320106,-1.0826986,-0.9112132,-0.30577627,0.38381,-0.3986976,0.7857056,-0.875554,-0.20843832,1.0940018,-0.30050293,-0.100831866,0.14588356,0.398719,-0.06402348,0.033067726
alga,0.3286017,-1.2673001,0.8373998,0.6826882,1.1481785,0.88366544,0.74205154,0.7998979,-0.5780433,-0.5435555,-0.39771894,0.097955815,0.110885076,-0.460921,1.0379063,-0.84456295
mental_or_behavioral_dysfunction,-0.5695674,-0.50611866,0.012982935,-0.34290832,0.8429612,-0.32385305,0.8971199,-0.5784001,-0.20062001,1.1483177,-0.18742861,-0.09167232,0.40524665,1.0314428,-0.36412966,0.43805012
health_care_activity,-0.013169599,-1.4117824,-0.36468062,1.0815941,0.5021865,-0.11387379,1.403303,-0.5401684,-0.9619996,-0.021488918,-0.9456666,0.5733738,-1.6916995,0.47315213,1.5928361,-0.2768712
population_group,-0.88818306,0.56725925,-0.99672145,-0.98256683,1.4032993,0.11266081,-0.71354115,1.0900342,-0.5786272,-0.5951632,-0.38764262,-0.31574157,-0.011058598,0.16109963,1.0652922,1.199463
clinical_attribute,-1.8023793,-0.34664297,-0.4881261,-0.94866306,0.8760477,-0.13859825,0.29834044,0.5332229,-0.24454327,0.35742572,-1.2026682,-0.64944714,-0.72878313,1.5148944,-0.4639755,-0.15606266
body_part_organ_or_organ_component,-1.3419399,-0.60529596,0.054918714,0.08571405,-0.15904891,1.2530129,-0.51759976,-0.2533768,0.8166699,-0.3001001,0.056631643,-0.17996909,-0.124757074,0.076873384,1.2551069,-1.4648491
biologically_active_substance,0.5479736,-0.6819008,-0.36152577,-0.13703115,-0.52521884,0.015570116,0.14764428,-0.32725155,-0.88538045,0.0038230065,-0.85345453,-0.5054663,1.2011615,1.037995,0.31515178,-1.1769618
disease_or_syndrome,-0.73573273,-0.513073,-0.1824081,-0.20241003,0.6322748,-0.20881648,0.9538824,-0.671382,-0.17938833,1.3249214,-0.2571732,0.07094214,0.34350437,1.0517864,-0.3166851,0.5104294
carbohydrate,0.3728002,-0.35896742,-0.50030273,0.23224182,-0.35165328,0.5634108,0.18551905,0.43998975,-1.0124272,-0.3819936,-1.3048067,-0.24140391,0.4026037,1.1039263,-0.0759584,-1.3638536
molecular_sequence,-0.9374205,0.7606579,-0.0063143685,-0.89716154,-0.21568382,1.7717934,-0.5245127,0.6798392,0.40505373,-2.1476755,-2.1920688,0.62288964,-0.05731125,0.66992474,-0.0084714675,0.326034
steroid,0.3421319,-0.24878189,-0.2805435,0.09624025,-0.51181245,0.56068397,0.004583213,0.846383,-1.2707875,-0.37252688,-1.453061,-0.023793416,0.5314901,1.2591804,-0.41176814,-1.2582483
experimental_model_of_disease,-0.6276397,-0.8239642,-0.04157883,-0.19663763,0.7534974,-0.31663263,0.98270905,-0.5058657,-0.15268414,1.124355,-0.3164316,0.018459285,0.31700832,1.0659399,-0.3069937,0.4021127
patient_or_disabled_group,-0.55771285,0.2930563,-0.72687095,-1.6197447,1.1635815,0.10673299,-0.3685742,0.68175614,-0.14641535,-0.70333254,-0.25427565,0.39921725,0.2252906,0.14747804,1.1381181,1.1920658
professional_or_occupational_group,-0.43605804,0.096243225,-0.5660119,-1.3639623,1.093318,0.043612815,-0.41721228,0.9141805,-0.2860742,-0.83511394,-0.23601143,0.5701995,0.48697376,0.055173744,1.6215969,1.144257
nucleic_acid_nucleoside_or_nucleotide,0.38477263,-0.3020871,-0.4807079,0.31821108,-0.36137444,0.7098866,0.3177437,0.49146354,-1.010784,-0.33036557,-1.4504154,-0.1007674,0.3098797,1.1568902,0.015231239,-1.567304
organism_function,-0.8570317,-0.4363876,0.6192069,-0.6219367,0.35362482,-0.40242016,1.7985052,0.022233529,0.068317406,0.10008875,-0.47465697,0.71365154,0.659844,0.4644844,-0.12821446,-0.36647207
mental_process,-0.26482648,-0.4152186,0.6814778,-0.7860524,0.5929426,-0.44236687,1.4623846,0.12022541,0.142752,-0.01903382,-0.23914143,0.41135675,0.4791874,0.4565419,-0.11178959,0.0240952
therapeutic_or_preventive_procedure,0.21254258,-1.6225142,-0.27661023,0.25710455,0.28799632,-0.82285565,0.6191269,-0.47259915,-1.0625142,0.041913837,-0.20684955,0.7022441,-0.97259504,0.45884126,1.8255658,-0.1306587
cell_function,-0.8193662,-0.47632095,0.6295242,-0.37762472,0.40564686,-0.20202202,1.8511496,-0.09967897,0.015012945,0.21600413,-0.60966575,0.78835785,0.78488827,0.6075244,-0.27339554,-0.3472205
pathologic_function,-0.6885742,-0.6188447,-0.090401724,-0.2660265,0.7347789,-0.3103744,1.2091994,-0.5810913,-0.060771197,1.1352001,-0.27292845,-0.10393581,0.45745337,1.127894,-0.2686202,0.4441473
organ_or_tissue_function,-0.8840767,-0.390976,0.44681546,-0.48914564,0.4257192,-0.17030552,1.8197362,-0.29226148,0.1664462,0.23283027,-0.6000069,0.6402236,0.6501473,0.71304065,-0.23687696,-0.4566014
enzyme,0.53182054,-0.8018044,-0.19151816,0.034218736,-0.28805858,0.05175948,-0.13410054,-0.0014720127,-0.8086962,-0.020782113,-0.8566468,-0.6508744,1.2631521,1.096983,0.24908324,-1.2289068
cell,-1.1720815,-0.647209,0.34691164,-0.7835477,0.4496334,1.2815922,-0.56534207,-0.51870745,0.78314334,-0.6812851,0.39399052,-0.07142003,0.11036234,0.054796863,1.0647081,-1.4105314
cell_component,-1.1301794,-1.0994924,0.26576877,-0.15035899,0.2099951,0.8502312,-0.682142,-0.19367912,0.6565531,-0.10342095,0.07118797,-0.2572437,-0.025893029,0.42494506,0.79228175,-1.5312718
cell_or_molecular_dysfunction,-0.7692658,-0.6060612,-0.1744913,-0.37575623,0.74762166,-0.26907274,0.9646765,-0.54763937,-0.12795295,1.2229407,-0.38788742,-0.068776146,0.53360283,1.0493565,-0.29849055,0.4037129
hormone,0.4269305,-0.71553284,-0.34028444,-0.12333294,-0.37220794,0.023354374,0.16449903,-0.04074859,-0.8671348,-0.03220018,-0.92130286,-0.30902496,1.3399638,0.865772,0.28560838,-1.3771054
organic_chemical,0.11863286,-0.23244382,-0.55802643,0.33944243,-0.7905907,1.1286292,0.24253817,0.35203966,-1.0909178,-0.23935407,-1.4951862,-0.28829634,0.16509426,1.457136,-0.32442084,-1.6013924
behavior,0.35188106,-0.7916612,-0.79674035,0.14156862,0.21542339,-0.053013004,0.8489161,-0.8459836,-0.5850167,-0.23480564,-2.0703406,1.0575272,-0.95705444,0.30755606,0.6867071,1.2124882
neuroreactive_substance_or_biogenic_amine,0.48654148,-0.647078,-0.21261537,0.14028095,-0.4405905,0.061554175,-0.04869541,-0.056158967,-1.0837789,0.029084546,-0.85888046,-0.47616476,1.0744977,0.8692886,0.48223224,-1.2372183
embryonic_structure,-1.3100973,-1.0007011,-0.014213235,-0.56018037,0.20515522,0.8464688,-0.4075785,-0.17143163,0.93216455,-0.7279875,-0.21512996,-0.41667637,1.0834024,-0.14910537,0.703978,-1.3341445
neoplastic_process,-0.6226886,-0.58583975,-0.14241299,-0.27978808,0.7457982,-0.21879658,1.1354245,-0.60489637,-0.2269667,1.2346637,-0.31845346,-0.023432,0.55125576,0.99096733,-0.20481522,0.3722332
laboratory_procedure,-0.16900629,-0.8257119,-0.36984327,0.27518275,0.47912255,0.08840519,-0.08259076,-0.017407801,-0.74940616,0.060773846,-0.5145009,0.7693111,-1.6367762,0.44639465,1.1482744,0.073227495
natural_phenomenon_or_process,-0.5785808,-0.6454402,1.0902941,0.022340678,0.16232263,-0.07626748,1.5179492,-0.5829186,-0.2872316,0.19950975,-1.3644253,0.50902086,-0.16731146,2.0645683,0.2792179,0.32372394
immunologic_factor,0.2858836,-0.7737494,-0.07699898,0.30909273,-0.52733797,-0.03342584,0.03326202,-0.08674802,-1.0049503,-0.14909318,-1.0308226,-0.50231946,1.1192697,0.8887694,0.35905758,-1.1369611
receptor,0.58317393,-0.85760194,-0.23473391,-0.16797167,-0.4150814,0.09779755,0.039908446,-0.06338586,-0.67571855,-0.14459026,-0.8380854,-0.5385383,1.2534118,0.84924823,0.12744536,-1.1441548
self_help_or_relief_organization,0.023351708,0.49235615,-0.1696583,-1.5896482,-0.34706342,2.3015683,0.37193358,0.31476742,-0.7019738,-0.9711458,0.6593149,-1.2126696,-0.17108455,0.9085992,1.137715,0.11915725
pharmacologic_substance,0.21609999,-1.3496201,-0.12476547,-0.012275051,-0.18165585,-0.84042215,-0.098427884,1.0475072,-1.2562406,-0.47996178,-0.6066409,0.4408722,0.8795213,0.17844775,0.48173603,-0.39539728
